text,x,y
"hey ladies ??
i sale classy heels ? at affordable prices ? 

nationwide delivery at the shortest time possible  ?? ?  dm ?? 
 
#buhari #coronaviruspandemic #coronaoutbreak #covid_19 https://t.co/mua1giqtvx",7.5007324,4.406075
"overheard at the supermarket, patrons unconcerned about safety measures. buying wholeheartedly into 60% have to be infected line. laughing about offering themselves up for infection. will this have a dramatic effect on slowing spread? #flattenthecurve #uk #covid_19",7.620848,1.201714
"easyjet have emailed customers informing them that no ""change charge"" will apply to consumers who wish to change travel plans due to the #coronavirus fears. 

you can contact our expert consumer advisors on 0808 164 6000 if you have any enquiries or issues ? https://t.co/fdapztup6f",6.7537374,6.0501328
"actual panic attacks over how many germs are on planes, and people just see the cheap prices and nothing else matters to them ? #covid_19",9.289085,2.1666358
keep it classy toronto.. ????https://t.co/nzvfm4zzut #covid19canada #covid_19 #toronto,9.196201,3.1946487
"every grocery store right now:

#coronapocalypse #panicbuying #covid_19 #coronavirus #coronaviruspandemic #coronaoutbreak #covid19 https://t.co/s7xm1kwbes",5.5811043,1.2319355
we should demand food systems be socialized in such a way that pathogens this dangerous are kept from emerging in the first place. that will require reintegrating food production into the needs of rural communities first. https://t.co/yow6isq728,10.125641,3.0491412
i had to go to the grocery store to pick up a few things today and it was insane. i hope everyone is enjoying their free preview of communism. #feelthebern #coronaviruspandemic #covid_19 #presidentbiden #trump2020 #maga #kag2020 #marchsadness,7.6521754,1.9411019
getting to the grocery store after everyone else means well be eating all kinds of exotic rice ive never heard of. #covid_19 #latetothegame https://t.co/pvcoviflgm,7.7589083,1.442117
"was just in the grocery store for over an hour, waiting in line.... made friends with the guy in line in front of us and he bought us ice cream (wrapped in individual packages, before you trolls hop on my tweet). #covid_19 stories",8.00872,0.2896144
"supermarket situations now in france. 
#coronavirus #covid_19 #lockdown 
#france https://t.co/zm6lufkjij",5.541052,1.5664864
"@cmclymer worked retail for years. while i have umpteen customer horror stories, the ones i remember the most were the kind ones. the people at the store are not to blame for others hoarding toilet paper or canned corn. these people are working and riskin",7.5463834,2.112384
"if you would like some clear &amp; concise #covid_19 info, this article highlights everything nicely. not acting in a frenzied fashion &amp; abiding by misinformation is also helpful, as an added extra stop panic buying all the food in your local shops pls xoxo
 https://t.co/coppecu3lm",9.214433,3.0914066
well i finally set up my work from home office and almost got into a fight over toilet paper  at the grocery store today. im finally in the right frame of mind for the pandemic! #coronapocalypse #covid_19 #toiletpaperapocalypse,6.6819596,-0.41602364
"my mom just sent me a picture of empty toilet paper shelves at the grocery store and i truly truly dont understand why everyone is hoarding this stuff as if their entire household has suddenly gotten explosive diarrhea 
#covid_19",6.55724,-0.4620786
while you're dooms day shopping don't forget to donate to your local food bank! a lot of low income jobs are about to become even more precarious. think of how scared you would be if you couldn't afford to panic shop #covid19canada #covid_19 #coronavirus,6.66069,2.6533666
@albertsamaha @buzzfeednews this was my supermarket  earlier rice then pasta  #panicbuying  #sainsburys #rice #pasta #covid_19 #coronavirus https://t.co/ytddewakwi,5.2938523,2.0672388
"i sneezed in line at the grocery store and this lady wearing gloves and a mask stares at me and jumps back, points at me and yells covid! she has covid like bitch no i got allergies. #covid_19 #coronatime #corona",6.843904,1.4829935
to the lady prepping for #covid_19 at the grocery store with 3 boxes of wine (but seriously... maybe some food to go with that alcohol) https://t.co/opfkb7z2t5,7.210682,1.2245218
"fam, while youre wfh today, call your representatives today and demand they pass the #familiesfirst covid-19 bill.

- free testing
- 14 days paid sick leave
- 3 months paid family leave
- expanded unemployment insurance &amp; food security
- medicaid funds

(202) 224-3121",5.7180266,6.0119104
"long queues everywhere, even at the local asian grocery store , there is a huge ass line with empty shelves. there is a scramble for anything dry storable foods.

kwani mimi ni nini sijaambiwa ? 
#covid_19 https://t.co/jjcxbajnde",8.616868,0.8380962
"call your representatives today &amp; demand they pass the #familiesfirst #coronavirus bill. it includes

-free testing (tho we dont have tests)
-14 days paid sick leave
-3 months paid family leave
-expanded unemployment insurance &amp; food security
-medicaid funds

212-224-3121",5.7018933,5.9552207
@zoom_us tell me your website is wrong and that you havent increased prices 10x since yesterday. because otherwise what was $19.99/month yesterday is now $199.90/month today #pricegouging during a crisis isnt cool #covid_19,9.46535,5.190523
what about reserving an hour or 2 of supermarket opening times just for the elderly? even 1 day a week? could be an idea to give them a chance to do their shopping before the panic buyers swoop in #stoppanicbuying #covid_19 #covid2019ireland,7.9479737,1.917483
"if youre going to go and panic buy and strip shelves bare of basic food items, please leave something in the food bank collection points. 

there are people who dont have the disposable income available to fill their cupboards.

#covid_19 #corona #coronavirus",6.2693644,2.2723238
"there's not a group for acton yet but if you're in #northacton or know someone there who is elderly/disabled/immunocompromised i don't have a car but i can definitely get to the supermarket for you 

#coronavirus #covid_19 https://t.co/b6yleoqqpg",7.0894156,3.707023
"what were not gonna do is be rude to grocery store employees who have no control over the what the store runs out of or how many staff are working at a time, who have no paid sick leave or insurance, and who are exposed to 100s of people a day #coronavirusmichigan",7.734317,2.9382522
"#oil vs #coronavirus: how will #gulf economies fare? a double shock of #covid_19 and falling oil prices brings the spectre of recession to the gulf, while efforts to diversify economies are being derailed https://t.co/stybxcyeb8 #oilpricecrash https://t.co/wrrfcv0yn8",7.7028484,5.6320076
"when at the shops over the weekend, to either buy your usual weekly shop, or to panic buy if you are that way inclined. please buy an additional food item (or more if you can afford ) and donate to a food bank. #covid_19 #foodbanks #panicbuying @trusselltrust @birmingham_live https://t.co/hprzawnjiz",9.262413,1.7610314
ireland produces so much food we have to export most of it. stop stock piling! covid 19 isnt going to interrupt the stocking of shelves. think of the elderly in ur community who need help and dont have the luxury of getting to the shops as conveniently.,9.8683405,2.4165692
"decided to use the grocery store pickup at kroger to be on the safe side, for me, the older people and the employees. #covid_19",7.9839306,1.0643423
"possible #covid_19 impact on food systems in developing countries. based on ebola experience, expect rising food prices, supply/transport issues, possible disruptions to farm activity. it's 2nd-order stuff, but important for people on margin. https://t.co/8dsdzirjby",10.232065,3.6909516
psa: dont be rude to grocery store workers because the store is out of a product. we do not control those things and we are just as frustrated. #covid_19,8.281101,2.8047256
"#covid_19 #covid19canada #coronavirusupdate nhl season suspended, world figure skating championships in montreal canceled, indoor activities canceled, pool and library will be closed and no toilet paper in supermarket ....",6.3499494,3.0827713
"i kinda understand people stocking up food but i don't understand why people stock toilet papers!! besides, check @amazon,  there is no bidet left.  people cannot stock toilet papers seem to buy all bidets on amazon.
#coronavirus #coronapocalypse #covid2019",6.1684976,-0.37561235
my grocery store. french's fried onions legit the only thing available. #covid_19 #coronaviruspandemic #coronaoutbreak #coronavirusupdate #coronavirus #covid https://t.co/0rucplqldy,5.5294523,1.8773977
